id,counts
12599,5
12600,3
12601,6
12602,4
12603,4
12604,3
12605,4
12606,6
12607,2
12608,3
12609,1
12610,0
12611,4
12612,1
12613,10
12614,1
12615,1
12616,2
12617,3
12618,2
12619,4
12620,3
12621,3
12622,1
12623,3
12624,6
12625,1
12626,2
12627,3
12628,1
12629,1
12630,1
12631,4
12632,3
12633,6
12634,3
12635,2
12636,5
12637,1
12638,3
12639,2
12640,5
12641,1
12642,2
12643,2
12644,2
12645,1
12646,1
12647,2
12648,1
12649,0
12650,1
12651,3
12652,1
12653,6
12654,3
12655,3
12656,0
12657,1
12658,1
12659,0
12660,3
12661,3
12662,2
12663,0
12664,3
12665,4
12666,3
12667,4
12668,4
12669,1
12670,2
12671,3
12672,5
12673,4
12674,2
12675,3
12676,4
12677,3
12678,7
12679,0
12680,5
12681,2
12682,1
12683,3
12684,3
12685,3
12686,5
12687,1
12688,0
12689,0
12690,4
12691,3
12692,0
12693,1
12694,0
12695,4
12696,2
12697,0
12698,2
12699,3
12700,0
12701,5
12702,3
12703,0
12704,0
12705,0
12706,2
12707,2
12708,0
12709,0
12710,3
12711,4
12712,1
12713,0
12714,0
12715,3
12716,0
12717,1
12718,6
12719,2
12720,2
12721,5
12722,1
12723,3
12724,6
12725,5
12726,4
12727,3
12728,2
12729,1
12730,3
12731,2
12732,5
12733,2
12734,4
12735,0
12736,2
12737,2
12738,2
12739,2
12740,4
12741,3
12742,1
12743,2
12744,2
12745,3
12746,3
12747,1
12748,5
12749,2
12750,6
12751,5
12752,2
12753,1
12754,3
12755,1
12756,3
12757,0
12758,3
12759,3
12760,1
12761,2
12762,1
12763,6
12764,4
12765,3
12766,4
12767,2
12768,4
12769,4
12770,2
12771,3
12772,1
12773,2
12774,2
12775,0
12776,4
12777,2
12778,5
12779,5
12780,0
12781,1
12782,2
12783,3
12784,0
12785,2
12786,2
12787,0
12788,3
12789,3
12790,2
12791,0
12792,1
12793,4
12794,2
12795,7
12796,7
12797,2
12798,6
12799,5
12800,1
12801,1
12802,4
12803,2
12804,0
12805,0
12806,0
12807,6
12808,2
12809,4
12810,4
12811,4
12812,5
12813,2
12814,2
12815,2
12816,2
12817,0
12818,2
12819,4
12820,1
12821,4
12822,3
12823,1
12824,2
12825,3
12826,2
12827,3
12828,1
12829,2
12830,2
12831,4
12832,0
12833,4
12834,1
12835,1
12836,3
12837,2
12838,2
12839,1
12840,1
12841,4
12842,3
12843,8
12844,3
12845,2
12846,3
12847,1
12848,4
12849,3
12850,4
12851,0
12852,4
12853,0
12854,5
12855,1
12856,3
12857,2
12858,6
12859,2
12860,5
12861,2
12862,4
12863,6
12864,3
12865,1
12866,3
12867,1
12868,1
12869,4
12870,2
12871,3
12872,2
12873,4
12874,3
12875,3
12876,1
12877,2
12878,6
12879,3
12880,3
12881,3
12882,0
12883,2
12884,3
12885,1
12886,3
12887,1
12888,6
12889,5
12890,2
12891,2
12892,5
12893,2
12894,3
12895,1
12896,2
12897,1
12898,1
12899,4
12900,4
12901,3
12902,3
12903,0
12904,3
12905,1
12906,2
12907,1
12908,2
12909,0
12910,1
12911,3
12912,2
12913,5
12914,1
12915,2
12916,2
12917,5
12918,3
12919,2
12920,3
12921,1
12922,3
12923,0
12924,3
12925,2
12926,1
12927,0
12928,0
12929,2
12930,1
12931,1
12932,5
12933,3
12934,0
12935,0
12936,3
12937,2
12938,0
12939,1
12940,4
12941,3
12942,4
12943,3
12944,0
12945,3
12946,0
12947,3
12948,3
12949,1
12950,5
12951,3
12952,5
12953,2
12954,3
12955,3
12956,2
12957,2
12958,4
12959,1
12960,10
12961,4
12962,3
12963,3
12964,7
12965,0
12966,1
12967,4
12968,2
12969,4
12970,5
12971,4
12972,1
12973,5
12974,9
12975,5
12976,2
12977,6
12978,1
12979,7
12980,3
12981,7
12982,7
12983,5
12984,5
12985,5
12986,3
12987,0
12988,2
12989,1
12990,4
12991,2
12992,3
12993,3
12994,6
12995,1
12996,2
12997,1
12998,2
12999,6
13000,2
13001,0
13002,4
13003,0
13004,2
13005,3
13006,6
13007,3
13008,0
13009,0
13010,3
13011,3
13012,3
13013,4
13014,2
13015,0
13016,0
13017,0
13018,3
13019,0
13020,6
13021,2
13022,2
13023,1
13024,4
13025,1
13026,3
13027,3
13028,1
13029,1
13030,1
13031,0
13032,5
13033,3
13034,0
13035,2
13036,1
13037,1
13038,1
13039,2
13040,4
13041,1
13042,4
13043,1
13044,3
13045,3
13046,2
13047,2
13048,2
13049,1
13050,5
13051,5
13052,0
13053,6
13054,2
13055,5
13056,4
13057,5
13058,2
13059,2
13060,2
13061,2
13062,1
13063,4
13064,2
13065,1
13066,7
13067,1
13068,2
13069,3
13070,1
13071,5
13072,3
13073,4
13074,2
13075,3
13076,0
13077,2
13078,3
13079,3
13080,0
13081,4
13082,1
13083,2
13084,7
13085,3
13086,3
13087,3
13088,0
13089,0
13090,0
13091,5
13092,2
13093,0
13094,4
13095,1
13096,2
13097,1
13098,4
13099,1
13100,0
13101,3
13102,6
13103,5
13104,5
13105,0
13106,1
13107,2
13108,3
13109,2
13110,2
13111,2
13112,1
13113,3
13114,3
13115,3
13116,2
13117,4
13118,0
13119,2
13120,2
13121,4
13122,1
13123,7
13124,4
13125,4
13126,2
13127,1
13128,1
13129,0
13130,5
13131,1
13132,6
13133,1
13134,2
13135,3
13136,2
13137,0
13138,3
13139,0
13140,3
13141,6
13142,4
13143,3
13144,3
13145,0
13146,4
13147,0
13148,3
13149,1
13150,1
13151,4
13152,0
13153,1
13154,3
13155,1
13156,2
13157,3
13158,2
13159,2
13160,5
13161,5
13162,4
13163,4
13164,3
13165,5
13166,3
13167,1
13168,1
13169,3
13170,1
13171,1
13172,1
13173,6
13174,4
13175,0
13176,5
13177,1
13178,3
13179,3
13180,4
13181,3
13182,0
13183,1
13184,4
13185,1
13186,3
13187,1
13188,3
13189,2
13190,1
13191,1
13192,3
13193,4
13194,1
13195,3
13196,5
13197,2
13198,2
13199,4
13200,4
13201,0
13202,5
13203,6
13204,2
13205,8
13206,2
13207,2
13208,3
13209,5
13210,4
13211,5
13212,1
13213,3
13214,2
13215,4
13216,4
13217,1
13218,2
13219,3
13220,2
13221,5
13222,2
13223,1
13224,0
13225,3
13226,3
13227,1
13228,3
13229,4
13230,2
13231,2
13232,4
13233,5
13234,4
13235,1
13236,3
13237,2
13238,0
13239,4
13240,4
13241,1
13242,3
13243,2
13244,5
13245,3
13246,1
13247,4
13248,2
13249,3
13250,1
13251,6
13252,0
13253,1
13254,1
13255,2
13256,1
13257,3
13258,3
13259,2
13260,1
13261,1
13262,2
13263,4
13264,2
13265,1
13266,3
13267,1
13268,6
13269,2
13270,0
13271,5
13272,4
13273,2
13274,1
13275,1
13276,5
13277,4
13278,2
13279,3
13280,1
13281,2
13282,2
13283,3
13284,6
13285,1
13286,2
13287,4
13288,3
13289,0
13290,1
13291,0
13292,3
13293,0
13294,1
13295,2
13296,3
13297,3
13298,4
13299,1
13300,0
13301,2
13302,3
13303,0
13304,2
13305,3
13306,4
13307,3
13308,1
13309,2
13310,4
13311,0
13312,3
13313,6
13314,1
13315,2
13316,1
13317,2
13318,7
13319,5
13320,4
13321,2
13322,1
13323,3
13324,2
13325,3
13326,5
13327,0
13328,3
13329,1
13330,0
13331,3
13332,4
13333,1
13334,6
13335,3
13336,2
13337,1
13338,1
13339,3
13340,4
13341,0
13342,3
13343,4
13344,7
13345,3
13346,5
13347,1
13348,3
13349,4
13350,3
13351,5
13352,3
13353,3
13354,6
13355,2
13356,1
13357,4
13358,1
13359,3
13360,6
13361,2
13362,5
13363,3
13364,5
13365,4
13366,2
13367,1
13368,3
13369,6
13370,0
13371,6
13372,4
13373,6
13374,4
13375,3
13376,0
13377,2
13378,2
13379,2
13380,3
13381,2
13382,3
13383,0
13384,3
13385,5
13386,0
13387,0
13388,7
13389,2
13390,3
13391,2
13392,2
13393,1
13394,0
13395,1
13396,2
13397,3
13398,4
13399,2
13400,1
13401,3
13402,5
13403,3
13404,1
13405,3
13406,1
13407,1
13408,1
13409,2
13410,1
13411,3
13412,4
13413,0
13414,1
13415,1
13416,4
13417,1
13418,2
13419,2
13420,5
13421,2
13422,5
13423,1
13424,4
13425,3
13426,3
13427,3
13428,3
13429,0
13430,1
13431,3
13432,3
13433,2
13434,6
13435,3
13436,5
13437,1
13438,2
13439,3
13440,1
13441,3
13442,1
13443,2
13444,3
13445,5
13446,2
13447,7
13448,0
13449,5
13450,1
13451,3
13452,2
13453,3
13454,1
13455,4
13456,5
13457,1
13458,5
13459,6
13460,0
13461,4
13462,3
13463,2
13464,2
13465,0
13466,6
13467,2
13468,2
13469,3
13470,5
13471,2
13472,2
13473,3
13474,4
13475,1
13476,0
13477,2
13478,4
13479,2
13480,0
13481,3
13482,2
13483,5
13484,4
13485,3
13486,1
13487,5
13488,5
13489,4
13490,1
13491,2
13492,0
13493,1
13494,2
13495,5
13496,1
13497,4
13498,1
13499,3
13500,0
13501,0
13502,5
13503,2
13504,1
13505,4
13506,4
13507,2
13508,3
13509,2
13510,3
13511,2
13512,3
13513,3
13514,5
13515,2
13516,2
13517,1
13518,1
13519,6
13520,2
13521,2
13522,1
13523,2
13524,1
13525,3
13526,6
13527,6
13528,0
13529,1
13530,4
13531,1
13532,2
13533,5
13534,1
13535,1
13536,1
13537,7
13538,5
13539,3
13540,2
13541,0
13542,0
13543,1
13544,4
13545,8
13546,7
13547,3
13548,4
13549,7
13550,3
13551,2
13552,2
13553,1
13554,2
13555,1
13556,4
13557,2
13558,7
13559,0
13560,5
13561,3
13562,3
13563,2
13564,3
13565,0
13566,1
13567,2
13568,5
13569,0
13570,5
13571,5
13572,4
13573,2
13574,3
13575,2
13576,4
13577,5
13578,3
13579,3
13580,1
13581,3
13582,2
13583,2
13584,8
13585,4
13586,2
13587,1
13588,6
13589,1
13590,1
13591,2
13592,2
13593,2
13594,4
13595,2
13596,2
13597,0
13598,6
13599,2
13600,2
13601,2
13602,1
13603,4
13604,8
13605,5
13606,5
13607,3
13608,2
13609,2
13610,5
13611,1
13612,3
13613,3
13614,2
13615,2
13616,2
13617,2
13618,3
13619,3
13620,2
13621,6
13622,0
13623,0
13624,5
13625,2
13626,2
13627,0
13628,4
13629,4
13630,2
13631,1
13632,3
13633,2
13634,2
13635,4
13636,2
13637,4
13638,2
13639,3
13640,1
13641,1
13642,3
13643,3
13644,3
13645,3
13646,5
13647,1
13648,2
13649,4
13650,4
13651,5
13652,1
13653,2
13654,4
13655,3
13656,2
13657,1
13658,0
13659,2
13660,1
13661,1
13662,4
13663,2
13664,0
13665,2
13666,1
13667,4
13668,0
13669,1
13670,3
13671,4
13672,0
13673,3
13674,1
13675,4
13676,5
13677,1
13678,1
13679,3
13680,3
13681,1
13682,2
13683,3
13684,0
13685,2
13686,2
13687,2
13688,4
13689,0
13690,4
13691,0
13692,5
13693,1
13694,4
13695,1
13696,2
13697,9
13698,3
13699,1
13700,7
13701,2
13702,4
13703,2
13704,4
13705,1
13706,0
13707,2
13708,1
13709,4
13710,0
13711,0
13712,1
13713,3
13714,2
13715,4
13716,1
13717,2
13718,1
13719,4
13720,3
13721,1
13722,3
13723,0
13724,4
13725,2
13726,2
13727,0
13728,1
13729,0
13730,2
13731,1
13732,2
13733,2
13734,3
13735,1
13736,3
13737,0
13738,3
13739,3
13740,2
13741,2
13742,4
13743,4
13744,1
13745,6
13746,4
13747,7
13748,4
13749,5
13750,3
13751,1
13752,3
13753,1
13754,5
13755,2
13756,1
13757,5
13758,4
13759,2
13760,2
13761,4
13762,0
13763,4
13764,1
13765,2
13766,0
13767,1
13768,1
13769,2
13770,1
13771,2
13772,4
13773,4
13774,4
13775,3
13776,2
13777,1
13778,2
13779,1
13780,3
13781,1
13782,3
13783,4
13784,4
13785,4
13786,3
13787,4
13788,1
13789,2
13790,5
13791,3
13792,4
13793,7
13794,5
13795,3
13796,3
13797,2
13798,3
13799,1
13800,2
13801,1
13802,6
13803,3
13804,2
13805,3
13806,3
13807,1
13808,3
13809,0
13810,2
13811,6
13812,0
13813,2
13814,6
13815,0
13816,0
13817,5
13818,0
13819,3
13820,5
13821,2
13822,3
13823,6
13824,5
13825,2
13826,6
13827,3
13828,3
13829,3
13830,4
13831,0
13832,5
13833,3
13834,4
13835,3
13836,1
13837,3
13838,3
13839,3
13840,1
13841,3
13842,2
13843,2
13844,2
13845,2
13846,2
13847,1
13848,0
13849,5
13850,6
13851,1
13852,2
13853,3
13854,8
13855,1
13856,1
13857,0
13858,2
13859,3
13860,2
13861,2
13862,3
13863,0
13864,1
13865,0
13866,0
13867,0
13868,0
13869,0
13870,3
13871,1
13872,2
13873,1
13874,2
13875,3
13876,0
13877,2
13878,6
13879,2
13880,3
13881,1
13882,2
13883,0
13884,3
13885,0
13886,0
13887,0
13888,3
13889,5
13890,3
13891,2
13892,5
13893,4
13894,3
13895,3
13896,4
13897,2
13898,0
13899,1
13900,3
13901,2
13902,5
13903,1
13904,1
13905,1
13906,2
13907,1
13908,1
13909,1
13910,2
13911,2
13912,1
13913,6
13914,3
13915,8
13916,3
13917,2
13918,3
13919,2
13920,4
13921,3
13922,5
13923,4
13924,6
13925,2
13926,1
13927,5
13928,1
13929,4
13930,0
13931,0
13932,4
13933,1
13934,2
13935,1
13936,3
13937,2
13938,1
13939,3
13940,1
13941,5
13942,4
13943,3
13944,1
13945,5
13946,0
13947,0
13948,7
13949,1
13950,1
13951,3
13952,5
13953,0
13954,2
13955,4
13956,3
13957,1
13958,0
13959,4
13960,1
13961,4
13962,3
13963,5
13964,6
13965,0
13966,3
13967,0
13968,0
13969,3
13970,0
13971,8
13972,0
13973,2
13974,1
13975,0
13976,2
13977,1
13978,4
13979,6
13980,2
13981,1
13982,6
13983,4
13984,2
13985,2
13986,1
13987,3
13988,4
13989,3
13990,2
13991,0
13992,4
13993,0
13994,2
13995,6
13996,4
13997,0
13998,1
13999,6
14000,4
14001,2
14002,4
14003,2
14004,2
14005,3
14006,1
14007,1
14008,1
14009,0
14010,1
14011,3
14012,3
14013,3
14014,3
14015,1
14016,3
14017,2
14018,4
14019,3
14020,1
14021,2
14022,6
14023,5
14024,1
14025,2
14026,4
14027,3
14028,5
14029,3
14030,3
14031,2
14032,2
14033,4
14034,3
14035,1
14036,2
14037,1
14038,6
14039,2
14040,0
14041,1
14042,3
14043,3
14044,0
14045,4
14046,3
14047,1
14048,1
14049,1
14050,5
14051,5
14052,6
14053,8
14054,2
14055,0
14056,5
14057,4
14058,7
14059,0
14060,2
14061,3
14062,2
14063,4
14064,7
14065,2
14066,0
14067,3
14068,1
14069,3
14070,3
14071,5
14072,6
14073,1
14074,4
14075,0
14076,4
14077,3
14078,2
14079,2
14080,4
14081,2
14082,0
14083,1
14084,2
14085,2
14086,5
14087,3
14088,0
14089,1
14090,3
14091,1
14092,0
14093,0
14094,2
14095,2
14096,2
14097,3
14098,4
14099,4
14100,2
14101,3
14102,1
14103,3
14104,3
14105,6
14106,1
14107,2
14108,2
14109,5
14110,5
14111,4
14112,0
14113,4
14114,3
14115,4
14116,0
14117,0
14118,5
14119,2
14120,3
14121,6
14122,3
14123,2
14124,1
14125,2
14126,0
14127,2
14128,1
14129,4
14130,6
14131,1
14132,3
14133,2
14134,2
14135,0
14136,0
14137,2
14138,4
14139,3
14140,5
14141,2
14142,1
14143,2
14144,1
14145,5
14146,0
14147,2
14148,3
14149,3
14150,3
14151,2
14152,0
14153,2
14154,1
14155,6
14156,7
14157,1
14158,2
14159,3
14160,3
14161,3
14162,3
14163,3
14164,4
14165,1
14166,3
14167,3
14168,1
14169,5
14170,1
14171,1
14172,0
14173,2
14174,2
14175,1
14176,3
14177,2
14178,3
14179,0
14180,3
14181,5
14182,4
14183,3
14184,1
14185,3
14186,4
14187,4
14188,2
14189,3
14190,3
14191,3
14192,2
14193,0
14194,0
14195,2
14196,3
14197,4
14198,4
14199,5
14200,2
14201,2
14202,5
14203,4
14204,2
14205,0
14206,3
14207,4
14208,5
14209,2
14210,1
14211,0
14212,3
14213,4
14214,5
14215,1
14216,10
14217,2
14218,0
14219,8
14220,1
14221,0
14222,7
14223,4
14224,4
14225,0
14226,4
14227,2
14228,1
14229,2
14230,5
14231,2
14232,4
14233,5
14234,1
14235,2
14236,4
14237,0
14238,5
14239,1
14240,5
14241,1
14242,4
14243,1
14244,0
14245,3
14246,6
14247,2
14248,6
14249,1
14250,0
14251,4
14252,3
14253,3
14254,3
14255,1
14256,2
14257,2
14258,0
14259,0
14260,2
14261,4
14262,1
14263,0
14264,3
14265,1
14266,4
14267,1
14268,0
14269,3
14270,2
14271,3
14272,4
14273,3
14274,5
14275,3
14276,1
14277,3
14278,2
14279,4
14280,4
14281,2
14282,3
14283,3
14284,2
14285,1
14286,4
14287,3
14288,1
14289,4
14290,2
14291,0
14292,2
14293,1
14294,3
14295,3
14296,6
14297,1
14298,4
14299,1
14300,4
14301,3
14302,4
14303,2
14304,4
14305,1
14306,2
14307,2
14308,4
14309,2
14310,1
14311,0
14312,4
14313,2
14314,3
14315,1
14316,2
14317,5
14318,3
14319,4
14320,2
14321,4
14322,0
14323,2
14324,1
14325,1
14326,4
14327,0
14328,2
14329,2
14330,2
14331,4
14332,4
14333,0
14334,2
14335,3
14336,3
14337,2
14338,0
14339,4
14340,1
14341,0
14342,0
14343,2
14344,3
14345,1
14346,5
14347,2
14348,3
14349,4
14350,1
14351,3
14352,4
14353,0
14354,1
14355,3
14356,3
14357,3
14358,0
14359,2
14360,0
14361,2
14362,2
14363,3
14364,1
14365,0
14366,2
14367,3
14368,5
14369,3
14370,6
14371,0
14372,0
14373,1
14374,2
14375,0
14376,4
14377,7
14378,2
14379,8
14380,4
14381,5
14382,2
14383,3
14384,0
14385,0
14386,1
14387,1
14388,0
14389,5
14390,1
14391,2
14392,3
14393,4
14394,0
14395,1
14396,1
14397,3
14398,4
14399,5
14400,2
14401,0
14402,2
14403,3
14404,2
14405,3
14406,3
14407,6
14408,6
14409,2
14410,0
14411,0
14412,1
14413,2
14414,3
14415,1
14416,1
14417,5
14418,1
14419,2
14420,2
14421,3
14422,3
14423,1
14424,4
14425,4
14426,6
14427,3
14428,1
14429,2
14430,4
14431,2
14432,3
14433,3
14434,2
14435,2
14436,3
14437,3
14438,3
14439,6
14440,0
14441,3
14442,4
14443,1
14444,1
14445,3
14446,1
14447,5
14448,6
14449,0
14450,4
14451,2
14452,5
14453,4
14454,4
14455,3
14456,5
14457,2
14458,2
14459,0
14460,1
14461,1
14462,1
14463,4
14464,1
14465,4
14466,3
14467,0
14468,3
14469,4
14470,7
14471,2
14472,0
14473,4
14474,4
14475,0
14476,2
14477,1
14478,3
14479,5
14480,5
14481,3
14482,5
14483,3
14484,2
14485,6
14486,4
14487,3
14488,2
14489,0
14490,1
14491,3
14492,1
14493,2
14494,1
14495,2
14496,0
14497,0
14498,0
14499,5
14500,2
14501,6
14502,4
14503,2
14504,5
14505,6
14506,2
14507,1
14508,3
14509,0
14510,2
14511,0
14512,2
14513,0
14514,1
14515,4
14516,3
14517,1
14518,3
14519,1
14520,7
14521,4
14522,0
14523,3
14524,3
14525,0
14526,5
14527,5
14528,2
14529,2
14530,4
14531,5
14532,2
14533,4
14534,4
14535,2
14536,5
14537,4
14538,5
14539,3
14540,3
14541,1
14542,0
14543,5
14544,3
14545,1
14546,1
14547,0
14548,2
14549,0
14550,3
14551,4
14552,2
14553,4
14554,1
14555,4
14556,1
14557,4
14558,4
14559,3
14560,2
14561,5
14562,5
14563,4
14564,2
14565,5
14566,0
14567,3
14568,0
14569,2
14570,5
14571,3
14572,5
14573,7
14574,0
14575,0
14576,9
14577,4
14578,1
14579,6
14580,3
14581,2
14582,5
14583,3
14584,2
14585,0
14586,3
14587,1
14588,3
14589,3
14590,1
14591,2
14592,4
14593,0
14594,1
14595,2
14596,4
14597,3
14598,4
14599,1
14600,1
14601,4
14602,5
14603,3
14604,3
14605,6
14606,3
14607,2
14608,5
14609,7
14610,0
14611,2
14612,5
14613,2
14614,1
14615,4
14616,1
14617,2
14618,2
14619,0
14620,4
14621,2
14622,5
14623,6
14624,0
14625,4
14626,4
14627,1
14628,1
14629,2
14630,2
14631,3
14632,0
14633,3
14634,2
14635,2
14636,4
14637,2
14638,2
14639,6
14640,3
14641,3
14642,2
14643,5
14644,3
14645,5
14646,0
14647,3
14648,2
14649,4
14650,1
14651,2
14652,2
14653,3
14654,2
14655,2
14656,1
14657,1
14658,5
14659,2
14660,0
14661,3
14662,2
14663,1
14664,3
14665,6
14666,0
14667,2
14668,2
14669,4
14670,3
14671,1
14672,4
14673,7
14674,2
14675,1
14676,0
14677,3
14678,6
14679,4
14680,1
14681,3
14682,1
14683,3
14684,3
14685,4
14686,2
14687,3
14688,4
14689,4
14690,3
14691,5
14692,3
14693,3
14694,4
14695,8
14696,1
14697,5
14698,3
14699,7
14700,3
14701,5
14702,2
14703,0
14704,3
14705,5
14706,0
14707,4
14708,1
14709,4
14710,0
14711,2
14712,4
14713,0
14714,1
14715,3
14716,2
14717,1
14718,2
14719,2
14720,2
14721,3
14722,1
14723,1
14724,3
14725,1
14726,1
14727,1
14728,2
14729,1
14730,4
14731,1
14732,3
14733,5
14734,3
14735,1
14736,1
14737,0
14738,5
14739,1
14740,2
14741,4
14742,0
14743,4
14744,4
14745,2
14746,2
14747,6
14748,3
14749,5
14750,3
14751,3
14752,0
14753,1
14754,2
14755,5
14756,5
14757,2
14758,0
14759,5
14760,1
14761,1
14762,3
14763,6
14764,1
14765,0
14766,4
14767,3
14768,0
14769,0
14770,2
14771,5
14772,6
14773,1
14774,2
14775,0
14776,3
14777,3
14778,3
14779,1
14780,4
14781,1
14782,2
14783,4
14784,4
14785,5
14786,0
14787,0
14788,4
14789,0
14790,4
14791,2
14792,3
14793,0
14794,5
14795,4
14796,6
14797,3
14798,3
14799,4
14800,1
14801,4
14802,2
14803,5
14804,3
14805,3
14806,3
14807,1
14808,1
14809,7
14810,5
14811,0
14812,3
14813,1
14814,1
14815,6
14816,2
14817,0
14818,3
14819,1
14820,5
14821,5
14822,5
14823,3
14824,0
14825,2
14826,0
14827,4
14828,8
14829,2
14830,5
14831,5
14832,4
14833,4
14834,3
14835,2
14836,2
14837,5
14838,3
14839,1
14840,4
14841,4
14842,0
14843,2
14844,3
14845,5
14846,3
14847,3
14848,4
14849,4
14850,6
14851,3
14852,3
14853,4
14854,3
14855,3
14856,3
14857,0
14858,6
14859,1
14860,1
14861,2
14862,4
14863,3
14864,1
14865,0
14866,4
14867,0
14868,6
14869,4
14870,3
14871,6
14872,3
14873,2
14874,7
14875,4
14876,1
14877,4
14878,3
14879,1
14880,5
14881,2
14882,0
14883,2
14884,1
14885,4
14886,3
14887,4
14888,1
14889,3
14890,9
14891,4
14892,1
14893,4
14894,4
14895,2
14896,2
14897,4
14898,4
14899,1
14900,3
14901,4
14902,3
14903,0
14904,4
14905,3
14906,4
14907,2
14908,3
14909,3
14910,1
14911,3
14912,2
14913,4
14914,3
14915,0
14916,2
14917,4
14918,3
14919,3
14920,2
14921,3
14922,6
14923,2
14924,4
14925,0
14926,1
14927,1
14928,3
14929,4
14930,3
14931,4
14932,2
14933,1
14934,3
14935,4
14936,4
14937,0
14938,4
14939,3
14940,3
14941,1
14942,4
14943,3
14944,5
14945,3
14946,3
14947,4
14948,3
14949,2
14950,4
14951,3
14952,0
14953,2
14954,2
14955,1
14956,3
14957,7
14958,2
14959,0
14960,2
14961,4
14962,1
14963,1
14964,5
14965,2
14966,6
14967,3
14968,4
14969,1
14970,2
14971,1
14972,2
14973,3
14974,1
14975,2
14976,3
14977,5
14978,1
14979,5
14980,0
14981,2
14982,3
14983,3
14984,1
14985,1
14986,0
14987,3
14988,4
14989,6
14990,1
14991,0
14992,1
14993,3
14994,2
14995,0
14996,1
14997,3
14998,3
14999,5
15000,1
15001,4
15002,2
15003,1
15004,4
15005,1
15006,3
15007,3
15008,0
15009,1
15010,5
15011,0
15012,2
15013,2
15014,5
15015,3
15016,4
15017,4
15018,1
15019,1
15020,4
15021,4
15022,5
15023,4
15024,3
15025,6
15026,4
15027,5
15028,1
15029,0
15030,4
15031,2
15032,3
15033,3
15034,2
15035,3
15036,4
15037,3
15038,3
15039,6
15040,2
15041,4
15042,3
15043,0
15044,0
15045,3
15046,2
15047,6
15048,3
15049,0
15050,2
15051,3
15052,3
15053,5
15054,2
15055,5
15056,1
15057,1
15058,0
15059,6
15060,4
15061,1
15062,10
15063,2
15064,0
15065,0
15066,0
15067,1
15068,2
15069,2
15070,4
15071,1
15072,2
15073,5
15074,7
15075,2
15076,1
15077,2
15078,5
15079,4
15080,4
15081,3
15082,1
15083,4
15084,2
15085,4
15086,2
15087,1
15088,2
15089,0
15090,1
15091,2
15092,4
15093,4
15094,0
15095,4
15096,2
15097,5
15098,2
15099,1
15100,0
15101,3
15102,3
15103,5
15104,4
15105,2
15106,0
15107,2
15108,1
15109,1
15110,4
15111,4
15112,0
15113,3
15114,1
15115,2
15116,4
15117,3
15118,0
15119,1
15120,3
15121,5
15122,2
15123,4
15124,4
15125,3
15126,0
15127,3
15128,0
15129,2
15130,1
15131,0
15132,2
15133,5
15134,2
15135,2
15136,2
15137,2
15138,2
15139,2
15140,3
15141,6
15142,4
15143,4
15144,1
15145,0
15146,3
15147,2
15148,0
15149,4
15150,2
15151,4
15152,3
15153,2
15154,5
15155,4
15156,6
15157,4
15158,3
15159,1
15160,5
15161,1
15162,4
15163,3
15164,5
15165,2
15166,1
15167,3
15168,1
15169,3
15170,3
15171,1
15172,2
15173,1
15174,2
15175,2
15176,0
15177,1
15178,6
15179,4
15180,2
15181,0
15182,2
15183,3
15184,3
15185,4
15186,3
15187,0
15188,3
15189,1
15190,4
15191,2
15192,3
15193,4
15194,2
15195,3
15196,1
15197,0
15198,3
15199,2
15200,3
15201,5
15202,4
15203,7
15204,1
15205,1
15206,2
15207,1
15208,3
15209,2
15210,1
15211,6
15212,4
15213,0
15214,1
15215,0
15216,3
15217,3
15218,3
15219,2
15220,0
15221,0
15222,1
15223,1
15224,1
15225,2
15226,2
15227,4
15228,1
15229,6
15230,3
15231,2
15232,1
15233,2
15234,1
15235,3
15236,6
15237,1
15238,5
15239,6
15240,1
15241,3
15242,2
15243,6
15244,2
15245,3
15246,1
15247,3
15248,0
15249,2
15250,0
15251,0
15252,4
15253,3
15254,1
15255,3
15256,0
15257,2
15258,1
15259,2
15260,3
15261,3
15262,2
15263,4
15264,1
15265,8
15266,1
15267,1
15268,1
15269,3
15270,2
15271,2
15272,2
15273,1
15274,3
15275,2
15276,3
15277,3
15278,5
15279,4
15280,2
15281,0
15282,3
15283,2
15284,6
15285,2
15286,2
15287,0
15288,1
15289,5
15290,2
15291,3
15292,1
15293,2
15294,4
15295,1
15296,0
15297,4
15298,5
15299,1
15300,1
15301,2
15302,1
15303,2
15304,6
15305,1
15306,3
15307,2
15308,4
15309,0
15310,0
15311,5
15312,2
15313,1
15314,2
15315,2
15316,6
15317,3
15318,3
15319,4
15320,8
15321,1
15322,2
15323,3
15324,3
15325,3
15326,2
15327,4
15328,0
15329,1
15330,6
15331,2
15332,6
15333,1
15334,3
15335,2
15336,4
15337,3
15338,3
15339,3
15340,3
15341,2
15342,2
15343,4
15344,2
15345,5
15346,3
15347,3
15348,3
15349,1
15350,3
15351,0
15352,4
15353,2
15354,2
15355,2
15356,2
15357,2
15358,2
15359,4
15360,2
15361,2
15362,2
15363,5
15364,5
15365,2
15366,5
15367,4
15368,0
15369,3
15370,0
15371,3
15372,4
15373,1
15374,4
15375,5
15376,3
15377,6
15378,2
15379,5
15380,1
15381,6
15382,1
15383,2
15384,4
15385,1
15386,3
15387,2
15388,3
15389,5
15390,3
15391,0
15392,3
15393,0
15394,5
15395,4
15396,0
15397,3
